crop_id,collembola,rel_x,rel_y,collembola_centers_abs,collembola_centers_rel
data/dataset_crops/detected_object_33.jpg,False,0.9181398923904689,0,[],[]
data/dataset_crops/detected_object_34.jpg,False,0.19878939277478863,0,[],[]
data/dataset_crops/detected_object_35.jpg,False,0.7537471176018448,0,[],[]
data/dataset_crops/detected_object_36.jpg,False,0.15709069946195234,0,[],[]
data/dataset_crops/detected_object_37.jpg,False,0.2721944657955419,0,[],[]
data/dataset_crops/detected_object_38.jpg,False,0.6939853958493467,0,[],[]
data/dataset_crops/detected_object_39.jpg,False,0.21377786318216757,0,[],[]
data/dataset_crops/detected_object_40.jpg,False,0.8703881629515757,0,[],[]
data/dataset_crops/detected_object_41.jpg,False,0.19744427363566489,0,[],[]
data/dataset_crops/detected_object_42.jpg,False,0.6679477325134512,0,[],[]
data/dataset_crops/detected_object_43.jpg,False,0.953305149884704,0,[],[]
data/dataset_crops/detected_object_44.jpg,False,0.17515372790161415,0,[],[]
data/dataset_crops/detected_object_45.jpg,False,0.18024596464258263,0,[],[]
data/dataset_crops/detected_object_46.jpg,False,0.2690238278247502,0,[],[]
data/dataset_crops/detected_object_47.jpg,False,0,0,[],[]
data/dataset_crops/detected_object_48.jpg,False,0.369619523443505,0,[],[]
data/dataset_crops/detected_object_49.jpg,False,0.13518447348193696,0,[],[]
data/dataset_crops/detected_object_50.jpg,False,0.7719062259800153,0,[],[]
data/dataset_crops/detected_object_51.jpg,False,0.23750960799385087,0,[],[]
data/dataset_crops/detected_object_52.jpg,False,0.2675826287471176,0,[],[]
data/dataset_crops/detected_object_53.jpg,False,0.6936971560338201,0,[],[]
data/dataset_crops/detected_object_54.jpg,False,0.6918716372021522,0,[],[]
data/dataset_crops/detected_object_55.jpg,False,0.6979246733282091,0,[],[]
data/dataset_crops/detected_object_56.jpg,False,0.1498847040737894,0,[],[]
data/dataset_crops/detected_object_57.jpg,False,0.19561875480399693,0,[],[]
data/dataset_crops/detected_object_58.jpg,False,0.777574942352037,0,[],[]
data/dataset_crops/detected_object_59.jpg,False,0.9200614911606456,0,[],[]
data/dataset_crops/detected_object_60.jpg,False,0.13335895465026903,0,[],[]
data/dataset_crops/detected_object_61.jpg,False,0.6952344350499615,0,[],[]
data/dataset_crops/detected_object_62.jpg,False,0.7058032282859339,0,[],[]
data/dataset_crops/detected_object_63.jpg,False,0.23549192928516527,0,[],[]
data/dataset_crops/detected_object_64.jpg,False,0.759031514219831,0,[],[]
data/dataset_crops/detected_object_65.jpg,False,0.2693120676402767,0,[],[]
data/dataset_crops/detected_object_66.jpg,False,0.27401998462720983,0,[],[]
data/dataset_crops/detected_object_67.jpg,False,0.6885088393543428,0,[],[]
data/dataset_crops/detected_object_68.jpg,False,0.7426018447348194,0,[],[]
data/dataset_crops/detected_object_69.jpg,False,0.1105880092236741,0,[],[]
data/dataset_crops/detected_object_70.jpg,False,0.09252498078401229,0,[],[]
data/dataset_crops/detected_object_71.jpg,False,0.8602997694081476,0,[],[]
data/dataset_crops/detected_object_72.jpg,False,0.06523827824750192,0,[],[]
data/dataset_crops/detected_object_73.jpg,False,0.32350115295926213,0,[],[]
data/dataset_crops/detected_object_74.jpg,False,0.17140661029976942,0,[],[]
data/dataset_crops/detected_object_75.jpg,False,0.23222521137586472,0,[],[]
data/dataset_crops/detected_object_76.jpg,False,0.2720023059185242,0,[],[]
data/dataset_crops/detected_object_77.jpg,False,0.6652574942352036,0,[],[]
data/dataset_crops/detected_object_78.jpg,False,0.6882205995388163,0,[],[]
data/dataset_crops/detected_object_79.jpg,False,0.690142198308993,0,[],[]
data/dataset_crops/detected_object_80.jpg,False,0.777574942352037,0,[],[]
data/dataset_crops/detected_object_81.jpg,False,0.9265949269792467,0,[],[]
data/dataset_crops/detected_object_82.jpg,False,0.11212528823981553,0,[],[]
data/dataset_crops/detected_object_83.jpg,False,0.18668332052267486,0,[],[]
data/dataset_crops/detected_object_84.jpg,False,0.24346656418139892,0,[],[]
data/dataset_crops/detected_object_85.jpg,False,0.3188893159108378,0,[],[]
data/dataset_crops/detected_object_86.jpg,False,0.6958109146810146,0,[],[]
data/dataset_crops/detected_object_87.jpg,False,0.26076095311299,0,[],[]
data/dataset_crops/detected_object_88.jpg,False,0.16977325134511914,0,[],[]
data/dataset_crops/detected_object_89.jpg,False,0.2579746348962337,0,[],[]
data/dataset_crops/detected_object_90.jpg,False,0.9359146810146042,0.021280711936544787,[],[]
data/dataset_crops/detected_object_91.jpg,False,0.05073020753266718,0,[],[]
data/dataset_crops/detected_object_92.jpg,False,0.13576095311299,0,[],[]
data/dataset_crops/detected_object_93.jpg,False,0.8196579554189085,0,[],[]
data/dataset_crops/detected_object_94.jpg,False,0.9693504996156802,0,[],[]
data/dataset_crops/detected_object_95.jpg,False,0.35895465026902384,0,[],[]
data/dataset_crops/detected_object_96.jpg,False,0.93543428132206,0,[],[]
data/dataset_crops/detected_object_97.jpg,False,0.17303996925441967,0,[],[]
data/dataset_crops/detected_object_98.jpg,False,0.7725787855495773,0,[],[]
data/dataset_crops/detected_object_99.jpg,False,0.12154112221368178,0,[],[]
data/dataset_crops/detected_object_100.jpg,False,0.10318985395849346,0,[],[]
data/dataset_crops/detected_object_101.jpg,False,0.23011145272867026,0,[],[]
data/dataset_crops/detected_object_102.jpg,False,0.7146425826287471,0,[],[]
data/dataset_crops/detected_object_103.jpg,False,0.6779400461183704,0,[],[]
data/dataset_crops/detected_object_104.jpg,False,0.7622021521906226,0,[],[]
data/dataset_crops/detected_object_105.jpg,False,0.13710607225211377,0,[],[]
data/dataset_crops/detected_object_106.jpg,False,0.24846272098385858,0,[],[]
data/dataset_crops/detected_object_107.jpg,False,0.16785165257494236,0,[],[]
data/dataset_crops/detected_object_108.jpg,False,0.25653343581860105,0,[],[]
data/dataset_crops/detected_object_109.jpg,False,0.2592236740968486,0,[],[]
data/dataset_crops/detected_object_110.jpg,False,0.049769408147578784,0,[],[]
data/dataset_crops/detected_object_111.jpg,False,0.3146617986164489,0,[],[]
data/dataset_crops/detected_object_112.jpg,False,0.19158339738662566,0.005320177984136197,[],[]
data/dataset_crops/detected_object_113.jpg,False,0.9710799385088393,0,[],[]
data/dataset_crops/detected_object_114.jpg,False,0.6595887778631822,0,[],[]
data/dataset_crops/detected_object_115.jpg,False,0.7661414296694851,0,[],[]
data/dataset_crops/detected_object_116.jpg,False,0,0,[],[]
data/dataset_crops/detected_object_117.jpg,False,0.6569946195234435,0,[],[]
data/dataset_crops/detected_object_118.jpg,False,0.8632782475019216,0,[],[]
data/dataset_crops/detected_object_119.jpg,False,0.17102229054573406,0,[],[]
data/dataset_crops/detected_object_120.jpg,False,0.3505956956187548,0,[],[]
data/dataset_crops/detected_object_121.jpg,False,0.23433897002305917,0,[],[]
data/dataset_crops/detected_object_122.jpg,False,0.3477132974634896,0,[],[]
data/dataset_crops/detected_object_123.jpg,False,0.13816295157571098,0,[],[]
data/dataset_crops/detected_object_124.jpg,False,0.31187548039969254,0,[],[]
data/dataset_crops/detected_object_125.jpg,False,0.24394696387394313,0,[],[]
data/dataset_crops/detected_object_126.jpg,False,0.6365295926210607,0,[],[]
data/dataset_crops/detected_object_127.jpg,False,0.20426594926979247,0,[],[]
data/dataset_crops/detected_object_128.jpg,False,0.9076671790930054,0,[],[]
data/dataset_crops/detected_object_129.jpg,False,0.16477709454265949,0,[],[]
data/dataset_crops/detected_object_130.jpg,False,0.25547655649500384,0,[],[]
data/dataset_crops/detected_object_131.jpg,False,0.0681206764027671,0,[],[]
data/dataset_crops/detected_object_132.jpg,False,0.7815142198308993,0,[],[]
data/dataset_crops/detected_object_133.jpg,False,0.09194850115295926,0,[],[]
data/dataset_crops/detected_object_134.jpg,False,0.09242890084550345,0,[],[]
data/dataset_crops/detected_object_135.jpg,False,0.3047655649500384,0,[],[]
data/dataset_crops/detected_object_136.jpg,False,0.042947732513451194,0,[],[]
data/dataset_crops/detected_object_137.jpg,False,0.25384319754035356,0,[],[]
data/dataset_crops/detected_object_138.jpg,False,0.7071483474250576,0,[],[]
data/dataset_crops/detected_object_139.jpg,False,0.01969638739431207,0,[],[]
data/dataset_crops/detected_object_140.jpg,False,0.23923904688701,0,[],[]
data/dataset_crops/detected_object_141.jpg,False,0.13921983089930823,0,[],[]
data/dataset_crops/detected_object_142.jpg,False,0,0,[],[]
data/dataset_crops/detected_object_143.jpg,False,0.18735588009223675,0,[],[]
data/dataset_crops/detected_object_144.jpg,False,0.25172943889315913,0,[],[]
data/dataset_crops/detected_object_145.jpg,False,0.9733858570330515,0,[],[]
data/dataset_crops/detected_object_146.jpg,False,0.7061875480399693,0,[],[]
data/dataset_crops/detected_object_147.jpg,False,0.09444657955418909,0,[],[]
data/dataset_crops/detected_object_148.jpg,False,0.04410069177555726,0,[],[]
data/dataset_crops/detected_object_149.jpg,False,0.704554189085319,0,[],[]
data/dataset_crops/detected_object_150.jpg,False,0.9398539584934665,0,[],[]
data/dataset_crops/detected_object_151.jpg,False,0.6966756341275941,0,[],[]
data/dataset_crops/detected_object_152.jpg,False,0.7148347425057648,0,[],[]
data/dataset_crops/detected_object_153.jpg,False,0.7871829362029208,0,[],[]
data/dataset_crops/detected_object_154.jpg,False,0.75,0,[],[]
data/dataset_crops/detected_object_155.jpg,False,0.20051883166794773,0,[],[]
data/dataset_crops/detected_object_156.jpg,False,0.6455611068408916,0,[],[]
data/dataset_crops/detected_object_157.jpg,False,0.76076095311299,0.005997291545753531,[],[]
data/dataset_crops/detected_object_158.jpg,False,0.1428708685626441,0,[],[]
data/dataset_crops/detected_object_159.jpg,False,0.7077248270561107,0,[],[]
data/dataset_crops/detected_object_160.jpg,False,0.24692544196771715,0,[],[]
data/dataset_crops/detected_object_161.jpg,False,0.7195426594926979,0,[],[]
data/dataset_crops/detected_object_162.jpg,True,0.4594542659492698,0,"[[4871.5, 332.5], [5107.0, 355.5], [5060.5, 184.5], [5172.5, 210.5], [5276.0, 156.0], [5241.5, 377.5]]","[[0.1748046875, 0.8720703125], [0.634765625, 0.9169921875], [0.5439453125, 0.5830078125], [0.7626953125, 0.6337890625], [0.96484375, 0.52734375], [0.8974609375, 0.9599609375]]"
data/dataset_crops/detected_object_163.jpg,False,0.1593966179861645,0,[],[]
data/dataset_crops/detected_object_164.jpg,False,0.24971176018447347,0,[],[]
data/dataset_crops/detected_object_165.jpg,False,0.14508070714834742,0,[],[]
data/dataset_crops/detected_object_166.jpg,False,0.24577248270561106,0,[],[]
data/dataset_crops/detected_object_167.jpg,False,0.07081091468101461,0,[],[]
data/dataset_crops/detected_object_168.jpg,False,0.7711375864719446,0,[],[]
data/dataset_crops/detected_object_169.jpg,False,0.7389508070714835,0,[],[]
data/dataset_crops/detected_object_170.jpg,False,0.7519215987701768,0,[],[]
data/dataset_crops/detected_object_171.jpg,False,0.2507686395080707,0,[],[]
data/dataset_crops/detected_object_172.jpg,False,0.24490776325903152,0,[],[]
data/dataset_crops/detected_object_173.jpg,False,0.1362413528055342,0,[],[]
data/dataset_crops/detected_object_174.jpg,False,0.7138739431206764,0,[],[]
data/dataset_crops/detected_object_175.jpg,False,0.1791890853189854,0.0016444186496420972,[],[]
data/dataset_crops/detected_object_176.jpg,False,0.9636817832436587,0,[],[]
data/dataset_crops/detected_object_177.jpg,False,0.16295157571099156,0,[],[]
data/dataset_crops/detected_object_178.jpg,False,0.6963873943120676,0,[],[]
data/dataset_crops/detected_object_179.jpg,False,0.23741352805534205,0,[],[]
data/dataset_crops/detected_object_180.jpg,False,0.04669485011529593,0,[],[]
data/dataset_crops/detected_object_181.jpg,False,0.09723289777094543,0,[],[]
data/dataset_crops/detected_object_182.jpg,False,0.21771714066102998,0,[],[]
data/dataset_crops/detected_object_183.jpg,False,0.7556687163720215,0,[],[]
data/dataset_crops/detected_object_184.jpg,False,0.6529592621060722,0,[],[]
data/dataset_crops/detected_object_185.jpg,False,0.1696771714066103,0,[],[]
data/dataset_crops/detected_object_186.jpg,False,0.7044581091468102,0,[],[]
data/dataset_crops/detected_object_187.jpg,False,0.1555534204458109,0,[],[]
data/dataset_crops/detected_object_188.jpg,False,0.8305149884704074,0,[],[]
data/dataset_crops/detected_object_189.jpg,False,0.27113758647194464,0.001934610176049526,[],[]
data/dataset_crops/detected_object_190.jpg,True,0.4499423520368947,0,"[[4871.5, 332.5], [5015.5, 431.0], [5107.0, 355.5], [5060.5, 184.5], [5172.5, 210.5]]","[[0.3681640625, 0.8037109375], [0.6494140625, 0.99609375], [0.828125, 0.8486328125], [0.7373046875, 0.5146484375], [0.9560546875, 0.5654296875]]"
data/dataset_crops/detected_object_191.jpg,False,0.24250576479631053,0,[],[]
data/dataset_crops/detected_object_192.jpg,False,0.02526902382782475,0,[],[]
data/dataset_crops/detected_object_193.jpg,False,0.07369331283627978,0,[],[]
data/dataset_crops/detected_object_194.jpg,False,0.7082052267486548,0,[],[]
data/dataset_crops/detected_object_195.jpg,False,0.23722136817832437,0,[],[]
data/dataset_crops/detected_object_196.jpg,False,0.9439853958493467,0,[],[]
data/dataset_crops/detected_object_197.jpg,False,0.24721368178324366,0,[],[]
data/dataset_crops/detected_object_198.jpg,False,0.6590122982321291,0,[],[]
data/dataset_crops/detected_object_199.jpg,False,0.24029592621060722,0,[],[]
data/dataset_crops/detected_object_200.jpg,False,0.9338009223674096,0,[],[]
data/dataset_crops/detected_object_201.jpg,False,0.23337817063797078,0,[],[]
data/dataset_crops/detected_object_202.jpg,False,0.07551883166794773,0,[],[]
data/dataset_crops/detected_object_203.jpg,False,0.15353574173712528,0,[],[]
data/dataset_crops/detected_object_204.jpg,False,0.10703305149884704,0.019152640742890307,[],[]
data/dataset_crops/detected_object_205.jpg,False,0.7597040737893928,0,[],[]
data/dataset_crops/detected_object_206.jpg,False,0.009896233666410454,0,[],[]
data/dataset_crops/detected_object_207.jpg,False,0.12403920061491161,0,[],[]
data/dataset_crops/detected_object_208.jpg,False,0.7145465026902382,0,[],[]
data/dataset_crops/detected_object_209.jpg,False,0.05918524212144504,0,[],[]
data/dataset_crops/detected_object_210.jpg,False,0.7229054573405073,0,[],[]
data/dataset_crops/detected_object_211.jpg,False,0.7944850115295926,0,[],[]
data/dataset_crops/detected_object_212.jpg,False,0.24202536510376632,0,[],[]
data/dataset_crops/detected_object_213.jpg,False,0.7350115295926211,0,[],[]
data/dataset_crops/detected_object_214.jpg,False,0.1520945426594927,0,[],[]
data/dataset_crops/detected_object_215.jpg,False,0.7352997694081476,0,[],[]
data/dataset_crops/detected_object_216.jpg,False,0.033724058416602615,0.000967305088024763,[],[]
data/dataset_crops/detected_object_217.jpg,False,0.721272098385857,0,[],[]
data/dataset_crops/detected_object_218.jpg,False,0.7616256725595696,0,[],[]
data/dataset_crops/detected_object_219.jpg,False,0.7106072252113759,0,[],[]
data/dataset_crops/detected_object_220.jpg,False,0.8863374327440431,0,[],[]
data/dataset_crops/detected_object_221.jpg,False,0.17054189085318985,0,[],[]
data/dataset_crops/detected_object_222.jpg,False,0.6641045349730976,0,[],[]
data/dataset_crops/detected_object_223.jpg,False,0.7994811683320523,0,[],[]
data/dataset_crops/detected_object_224.jpg,False,0.1501729438893159,0,[],[]
data/dataset_crops/detected_object_225.jpg,False,0.20186395080707148,0,[],[]
data/dataset_crops/detected_object_226.jpg,False,0.9515757109915449,0.0017411491584445734,[],[]
data/dataset_crops/detected_object_227.jpg,False,0.23645272867025366,0,[],[]
data/dataset_crops/detected_object_228.jpg,False,0.7635472713297463,0,[],[]
data/dataset_crops/detected_object_229.jpg,False,0.2373174481168332,0,[],[]
data/dataset_crops/detected_object_230.jpg,False,0.0361260568793236,0,[],[]
data/dataset_crops/detected_object_231.jpg,False,0.2346272098385857,0,[],[]
data/dataset_crops/detected_object_232.jpg,False,0.14863566487317448,0,[],[]
data/dataset_crops/detected_object_233.jpg,False,0.23011145272867026,0,[],[]
data/dataset_crops/detected_object_234.jpg,False,0.16813989239046886,0,[],[]
data/dataset_crops/detected_object_235.jpg,False,0.7650845503458877,0,[],[]
data/dataset_crops/detected_object_236.jpg,False,0.7248270561106841,0,[],[]
data/dataset_crops/detected_object_237.jpg,False,0.7456764027671022,0,[],[]
data/dataset_crops/detected_object_238.jpg,False,0,0.0029986457728767655,[],[]
data/dataset_crops/detected_object_239.jpg,False,0.20955034588777863,0,[],[]
data/dataset_crops/detected_object_240.jpg,False,0.2257878554957725,0,[],[]
data/dataset_crops/detected_object_241.jpg,False,0.9550345887778632,0.016347455987618494,[],[]
data/dataset_crops/detected_object_242.jpg,False,0.1467140661029977,0,[],[]
data/dataset_crops/detected_object_243.jpg,False,0.04669485011529593,0,[],[]
data/dataset_crops/detected_object_244.jpg,False,0.7702728670253651,0.0004836525440123815,[],[]
data/dataset_crops/detected_object_245.jpg,False,0.8781706379707916,0.0001934610176049526,[],[]
data/dataset_crops/detected_object_246.jpg,False,0.7153151421983089,0,[],[]
data/dataset_crops/detected_object_247.jpg,False,0.1296118370484243,0,[],[]
data/dataset_crops/detected_object_248.jpg,False,0.0066295157571099154,0,[],[]
data/dataset_crops/detected_object_249.jpg,False,0.23126441199077633,0,[],[]
data/dataset_crops/detected_object_250.jpg,False,0.1652574942352037,0,[],[]
data/dataset_crops/detected_object_251.jpg,False,0.08089930822444273,0,[],[]
data/dataset_crops/detected_object_252.jpg,False,0.1259607993850884,0,[],[]
data/dataset_crops/detected_object_253.jpg,False,0.6723674096848578,0,[],[]
data/dataset_crops/detected_object_254.jpg,False,0.8282090699461953,0.0024182627200619077,[],[]
data/dataset_crops/detected_object_255.jpg,False,0.9261145272867025,0,[],[]
data/dataset_crops/detected_object_256.jpg,False,0.007878554957724828,0,[],[]
data/dataset_crops/detected_object_257.jpg,False,0.14239046887009993,0.0012574966144321918,[],[]
data/dataset_crops/detected_object_258.jpg,False,0.08070714834742505,0,[],[]
data/dataset_crops/detected_object_259.jpg,False,0.22031129900076865,0.003192106790481718,[],[]
data/dataset_crops/detected_object_260.jpg,False,0.14757878554957723,0.0001934610176049526,[],[]
data/dataset_crops/detected_object_261.jpg,False,0.8617409684857802,0.007738440704198104,[],[]
data/dataset_crops/detected_object_262.jpg,False,0.07503843197540354,0.013155349197136778,[],[]
data/dataset_crops/detected_object_263.jpg,False,0.12240584166026133,0.003482298316889147,[],[]
data/dataset_crops/detected_object_264.jpg,False,0.6761145272867025,0.0008705745792222867,[],[]
data/dataset_crops/detected_object_265.jpg,False,0.08166794773251346,0.0011607661056297156,[],[]
data/dataset_crops/detected_object_266.jpg,False,0.05899308224442736,0.0012574966144321918,[],[]
data/dataset_crops/detected_object_267.jpg,False,0.8244619523443505,0.015573611917198684,[],[]
data/dataset_crops/detected_object_268.jpg,False,0.2273251345119139,0.0015476881408396208,[],[]
data/dataset_crops/detected_object_269.jpg,False,0.3704842428900845,0.0013542271232346683,[],[]
data/dataset_crops/detected_object_270.jpg,False,0.010568793235972328,0.0024182627200619077,[],[]
data/dataset_crops/detected_object_271.jpg,False,0.2135857033051499,0.0020313406848520023,[],[]
data/dataset_crops/detected_object_272.jpg,False,0.3662567255956956,0.00261172373766686,[],[]
data/dataset_crops/detected_object_273.jpg,False,0.7346272098385856,0.004546333913716386,[],[]
data/dataset_crops/detected_object_274.jpg,False,0.10885857033051499,0.00261172373766686,[],[]
data/dataset_crops/detected_object_275.jpg,False,0.7184857801691007,0.002224801702456955,[],[]
data/dataset_crops/detected_object_276.jpg,False,0.11087624903920061,0.0024182627200619077,[],[]
data/dataset_crops/detected_object_277.jpg,False,0.36318216756341276,0.0030953762816792415,[],[]
data/dataset_crops/detected_object_278.jpg,False,0.8950807071483474,0.004352872896111433,[],[]
data/dataset_crops/detected_object_279.jpg,True,0.4610876249039201,0.003192106790481718,"[[4871.5, 332.5], [5015.5, 431.0], [5107.0, 355.5], [5060.5, 184.5], [5172.5, 210.5], [5276.0, 156.0], [5241.5, 377.5]]","[[0.1416015625, 0.5849609375], [0.4228515625, 0.77734375], [0.6015625, 0.6298828125], [0.5107421875, 0.2958984375], [0.7294921875, 0.3466796875], [0.931640625, 0.240234375], [0.8642578125, 0.6728515625]]"
data/dataset_crops/detected_object_280.jpg,False,0.7943889315910838,0.007158057651383247,[],[]
data/dataset_crops/detected_object_281.jpg,False,0.2892966948501153,0.003482298316889147,[],[]
data/dataset_crops/detected_object_282.jpg,False,0.19648347425057647,0.008995937318630296,[],[]
data/dataset_crops/detected_object_283.jpg,False,0.7751729438893159,0.0035790288256916233,[],[]
data/dataset_crops/detected_object_284.jpg,False,0.1105880092236741,0.004739794931321339,[],[]
data/dataset_crops/detected_object_285.jpg,False,0.15728285933897002,0.003965950860901528,[],[]
data/dataset_crops/detected_object_286.jpg,False,0.35981936971560335,0.003869220352099052,[],[]
data/dataset_crops/detected_object_287.jpg,False,0.13787471176018448,0.0046430644225188625,[],[]
data/dataset_crops/detected_object_288.jpg,False,0.736837048424289,0.004062681369704005,[],[]
data/dataset_crops/detected_object_289.jpg,False,0.7564373558800922,0.004739794931321339,[],[]
data/dataset_crops/detected_object_290.jpg,False,0.22473097617217525,0.0042561423873089576,[],[]
data/dataset_crops/detected_object_291.jpg,False,0.7265564950038432,0.00522344747533372,[],[]
data/dataset_crops/detected_object_292.jpg,False,0.7771906225980015,0.004836525440123815,[],[]
data/dataset_crops/detected_object_293.jpg,False,0.9079554189085319,0.005610369510543625,[],[]
data/dataset_crops/detected_object_294.jpg,False,0.21099154496541123,0.004546333913716386,[],[]
data/dataset_crops/detected_object_295.jpg,False,0.23011145272867026,0.004933255948926291,[],[]
data/dataset_crops/detected_object_296.jpg,False,0.15526518063028438,0.005320177984136197,[],[]
data/dataset_crops/detected_object_297.jpg,False,0,0.0062874830721609595,[],[]
data/dataset_crops/detected_object_298.jpg,False,0.2094542659492698,0.005513639001741149,[],[]
data/dataset_crops/detected_object_299.jpg,False,0.8838393543428132,0.0059005610369510545,[],[]
data/dataset_crops/detected_object_300.jpg,False,0.21329746348962336,0.006384213580963436,[],[]
data/dataset_crops/detected_object_301.jpg,False,0.35626441199077635,0.005803830528148578,[],[]
data/dataset_crops/detected_object_302.jpg,False,0.7886241352805534,0.005803830528148578,[],[]
data/dataset_crops/detected_object_303.jpg,False,0.7801691006917756,0.006771135616173341,[],[]
data/dataset_crops/detected_object_304.jpg,False,0.7313604919292852,0.0075449796865931515,[],[]
data/dataset_crops/detected_object_305.jpg,False,0.6671790930053805,0.006674405107370864,[],[]
data/dataset_crops/detected_object_306.jpg,False,0.6689085318985396,0.006577674598568389,[],[]
data/dataset_crops/detected_object_307.jpg,False,0.7435626441199078,0.007641710195395628,[],[]
data/dataset_crops/detected_object_308.jpg,False,0.15324750192159878,0.006771135616173341,[],[]
data/dataset_crops/detected_object_309.jpg,False,0.7349154496541123,0.007931901721803056,[],[]
data/dataset_crops/detected_object_310.jpg,False,0.21493082244427364,0.00706132714258077,[],[]
data/dataset_crops/detected_object_311.jpg,False,0.7526902382782475,0.00783517121300058,[],[]
data/dataset_crops/detected_object_312.jpg,False,0.21627594158339739,0.008318823757012962,[],[]
data/dataset_crops/detected_object_313.jpg,False,0.04506149116064566,0.011801122073902109,[],[]
data/dataset_crops/detected_object_314.jpg,False,0.13239815526518062,0.008512284774617915,[],[]
data/dataset_crops/detected_object_315.jpg,False,0.8799961568024597,0.01412265428516154,[],[]
data/dataset_crops/detected_object_316.jpg,False,0.9331283627978478,0.031050493325594893,[],[]
data/dataset_crops/detected_object_317.jpg,False,0.7493274404304381,0.008512284774617915,[],[]
data/dataset_crops/detected_object_318.jpg,False,0.017390468870099922,0.008802476301025344,[],[]
data/dataset_crops/detected_object_319.jpg,False,0.7525941583397386,0.008415554265815438,[],[]
data/dataset_crops/detected_object_320.jpg,False,0,0.01412265428516154,[],[]
data/dataset_crops/detected_object_321.jpg,True,0.5392006149116064,0.00860901528342039,"[[5748.5, 219.0], [5802.5, 139.5], [5895.0, 300.5], [5726.5, 287.5], [5670.5, 332.5], [5703.5, 406.0], [5796.0, 342.5], [5672.0, 460.0], [5745.0, 506.0], [5856.0, 455.0], [6032.0, 382.0]]","[[0.2666015625, 0.25390625], [0.3720703125, 0.0986328125], [0.552734375, 0.4130859375], [0.2236328125, 0.3876953125], [0.1142578125, 0.4755859375], [0.1787109375, 0.619140625], [0.359375, 0.4951171875], [0.1171875, 0.724609375], [0.259765625, 0.814453125], [0.4765625, 0.71484375], [0.8203125, 0.572265625]]"
data/dataset_crops/detected_object_322.jpg,False,0.11606456571867795,0.00860901528342039,[],[]
data/dataset_crops/detected_object_323.jpg,False,0.20839738662567256,0.01122073902108725,[],[]
data/dataset_crops/detected_object_324.jpg,False,0.7834358186010761,0.008802476301025344,[],[]
data/dataset_crops/detected_object_325.jpg,False,0.8374327440430438,0.009092667827432772,[],[]
data/dataset_crops/detected_object_326.jpg,False,0.7407763259031515,0.009866511897852582,[],[]
data/dataset_crops/detected_object_327.jpg,False,0.06667947732513452,0.00918939833623525,[],[]
data/dataset_crops/detected_object_328.jpg,False,0.2143543428132206,0.009092667827432772,[],[]
data/dataset_crops/detected_object_329.jpg,False,0.1492121445042275,0.00967305088024763,[],[]
