crop_id,collembola
data/dataset_crops/detected_object_53.jpg,False
data/dataset_crops/detected_object_54.jpg,False
data/dataset_crops/detected_object_55.jpg,False
data/dataset_crops/detected_object_56.jpg,False
data/dataset_crops/detected_object_57.jpg,False
data/dataset_crops/detected_object_58.jpg,False
data/dataset_crops/detected_object_59.jpg,False
data/dataset_crops/detected_object_60.jpg,False
data/dataset_crops/detected_object_61.jpg,False
data/dataset_crops/detected_object_62.jpg,False
data/dataset_crops/detected_object_63.jpg,False
data/dataset_crops/detected_object_64.jpg,False
data/dataset_crops/detected_object_65.jpg,False
data/dataset_crops/detected_object_66.jpg,False
data/dataset_crops/detected_object_67.jpg,False
data/dataset_crops/detected_object_68.jpg,False
data/dataset_crops/detected_object_69.jpg,False
data/dataset_crops/detected_object_70.jpg,False
data/dataset_crops/detected_object_71.jpg,False
data/dataset_crops/detected_object_72.jpg,False
data/dataset_crops/detected_object_73.jpg,False
data/dataset_crops/detected_object_74.jpg,False
data/dataset_crops/detected_object_75.jpg,False
data/dataset_crops/detected_object_76.jpg,False
data/dataset_crops/detected_object_77.jpg,False
data/dataset_crops/detected_object_78.jpg,False
data/dataset_crops/detected_object_79.jpg,False
data/dataset_crops/detected_object_80.jpg,False
data/dataset_crops/detected_object_81.jpg,False
data/dataset_crops/detected_object_82.jpg,False
data/dataset_crops/detected_object_83.jpg,False
data/dataset_crops/detected_object_84.jpg,False
data/dataset_crops/detected_object_85.jpg,False
data/dataset_crops/detected_object_86.jpg,False
data/dataset_crops/detected_object_87.jpg,False
data/dataset_crops/detected_object_88.jpg,False
data/dataset_crops/detected_object_89.jpg,False
data/dataset_crops/detected_object_90.jpg,False
data/dataset_crops/detected_object_91.jpg,False
data/dataset_crops/detected_object_92.jpg,False
data/dataset_crops/detected_object_93.jpg,False
data/dataset_crops/detected_object_94.jpg,False
data/dataset_crops/detected_object_95.jpg,False
data/dataset_crops/detected_object_96.jpg,False
data/dataset_crops/detected_object_97.jpg,False
data/dataset_crops/detected_object_98.jpg,False
data/dataset_crops/detected_object_99.jpg,False
data/dataset_crops/detected_object_100.jpg,False
data/dataset_crops/detected_object_101.jpg,False
data/dataset_crops/detected_object_102.jpg,False
data/dataset_crops/detected_object_103.jpg,False
data/dataset_crops/detected_object_104.jpg,False
data/dataset_crops/detected_object_105.jpg,False
data/dataset_crops/detected_object_106.jpg,False
data/dataset_crops/detected_object_107.jpg,False
data/dataset_crops/detected_object_108.jpg,False
data/dataset_crops/detected_object_109.jpg,False
data/dataset_crops/detected_object_110.jpg,False
data/dataset_crops/detected_object_111.jpg,False
data/dataset_crops/detected_object_112.jpg,False
data/dataset_crops/detected_object_113.jpg,False
data/dataset_crops/detected_object_114.jpg,False
data/dataset_crops/detected_object_115.jpg,False
data/dataset_crops/detected_object_116.jpg,False
data/dataset_crops/detected_object_117.jpg,False
data/dataset_crops/detected_object_118.jpg,False
data/dataset_crops/detected_object_119.jpg,False
data/dataset_crops/detected_object_120.jpg,False
data/dataset_crops/detected_object_121.jpg,False
data/dataset_crops/detected_object_122.jpg,False
data/dataset_crops/detected_object_123.jpg,False
data/dataset_crops/detected_object_124.jpg,False
data/dataset_crops/detected_object_125.jpg,False
data/dataset_crops/detected_object_126.jpg,False
data/dataset_crops/detected_object_127.jpg,False
data/dataset_crops/detected_object_128.jpg,False
data/dataset_crops/detected_object_129.jpg,False
data/dataset_crops/detected_object_130.jpg,False
data/dataset_crops/detected_object_131.jpg,False
data/dataset_crops/detected_object_132.jpg,False
data/dataset_crops/detected_object_133.jpg,False
data/dataset_crops/detected_object_134.jpg,False
data/dataset_crops/detected_object_135.jpg,False
data/dataset_crops/detected_object_136.jpg,False
data/dataset_crops/detected_object_137.jpg,False
data/dataset_crops/detected_object_138.jpg,False
data/dataset_crops/detected_object_139.jpg,False
data/dataset_crops/detected_object_140.jpg,False
data/dataset_crops/detected_object_141.jpg,False
data/dataset_crops/detected_object_142.jpg,False
data/dataset_crops/detected_object_143.jpg,False
data/dataset_crops/detected_object_144.jpg,False
data/dataset_crops/detected_object_145.jpg,False
data/dataset_crops/detected_object_146.jpg,False
data/dataset_crops/detected_object_147.jpg,False
data/dataset_crops/detected_object_148.jpg,False
data/dataset_crops/detected_object_149.jpg,False
data/dataset_crops/detected_object_150.jpg,False
data/dataset_crops/detected_object_151.jpg,False
data/dataset_crops/detected_object_152.jpg,False
data/dataset_crops/detected_object_153.jpg,False
data/dataset_crops/detected_object_154.jpg,False
data/dataset_crops/detected_object_155.jpg,False
data/dataset_crops/detected_object_156.jpg,False
data/dataset_crops/detected_object_157.jpg,False
data/dataset_crops/detected_object_158.jpg,False
data/dataset_crops/detected_object_159.jpg,False
data/dataset_crops/detected_object_160.jpg,False
data/dataset_crops/detected_object_161.jpg,False
data/dataset_crops/detected_object_162.jpg,True
data/dataset_crops/detected_object_163.jpg,False
data/dataset_crops/detected_object_164.jpg,False
data/dataset_crops/detected_object_165.jpg,False
data/dataset_crops/detected_object_166.jpg,False
data/dataset_crops/detected_object_167.jpg,False
data/dataset_crops/detected_object_168.jpg,False
data/dataset_crops/detected_object_169.jpg,False
data/dataset_crops/detected_object_170.jpg,False
data/dataset_crops/detected_object_171.jpg,False
data/dataset_crops/detected_object_172.jpg,False
data/dataset_crops/detected_object_173.jpg,False
data/dataset_crops/detected_object_174.jpg,False
data/dataset_crops/detected_object_175.jpg,False
data/dataset_crops/detected_object_176.jpg,False
data/dataset_crops/detected_object_177.jpg,False
data/dataset_crops/detected_object_178.jpg,False
data/dataset_crops/detected_object_179.jpg,False
data/dataset_crops/detected_object_180.jpg,False
data/dataset_crops/detected_object_181.jpg,False
data/dataset_crops/detected_object_182.jpg,False
data/dataset_crops/detected_object_183.jpg,False
data/dataset_crops/detected_object_184.jpg,False
data/dataset_crops/detected_object_185.jpg,False
data/dataset_crops/detected_object_186.jpg,False
data/dataset_crops/detected_object_187.jpg,False
data/dataset_crops/detected_object_188.jpg,False
data/dataset_crops/detected_object_189.jpg,False
data/dataset_crops/detected_object_190.jpg,True
data/dataset_crops/detected_object_191.jpg,False
data/dataset_crops/detected_object_192.jpg,False
data/dataset_crops/detected_object_193.jpg,False
data/dataset_crops/detected_object_194.jpg,False
data/dataset_crops/detected_object_195.jpg,False
data/dataset_crops/detected_object_196.jpg,False
data/dataset_crops/detected_object_197.jpg,False
data/dataset_crops/detected_object_198.jpg,False
data/dataset_crops/detected_object_199.jpg,False
data/dataset_crops/detected_object_200.jpg,False
data/dataset_crops/detected_object_201.jpg,False
data/dataset_crops/detected_object_202.jpg,False
data/dataset_crops/detected_object_203.jpg,False
data/dataset_crops/detected_object_204.jpg,False
data/dataset_crops/detected_object_205.jpg,False
data/dataset_crops/detected_object_206.jpg,False
data/dataset_crops/detected_object_207.jpg,False
data/dataset_crops/detected_object_208.jpg,False
data/dataset_crops/detected_object_209.jpg,False
data/dataset_crops/detected_object_210.jpg,False
data/dataset_crops/detected_object_211.jpg,False
data/dataset_crops/detected_object_212.jpg,False
data/dataset_crops/detected_object_213.jpg,False
data/dataset_crops/detected_object_214.jpg,False
data/dataset_crops/detected_object_215.jpg,False
data/dataset_crops/detected_object_216.jpg,False
data/dataset_crops/detected_object_217.jpg,False
data/dataset_crops/detected_object_218.jpg,False
data/dataset_crops/detected_object_219.jpg,False
data/dataset_crops/detected_object_220.jpg,False
data/dataset_crops/detected_object_221.jpg,False
data/dataset_crops/detected_object_222.jpg,False
data/dataset_crops/detected_object_223.jpg,False
data/dataset_crops/detected_object_224.jpg,False
data/dataset_crops/detected_object_225.jpg,False
data/dataset_crops/detected_object_226.jpg,False
data/dataset_crops/detected_object_227.jpg,False
data/dataset_crops/detected_object_228.jpg,False
data/dataset_crops/detected_object_229.jpg,False
data/dataset_crops/detected_object_230.jpg,False
data/dataset_crops/detected_object_231.jpg,False
data/dataset_crops/detected_object_232.jpg,False
data/dataset_crops/detected_object_233.jpg,False
data/dataset_crops/detected_object_234.jpg,False
data/dataset_crops/detected_object_235.jpg,False
data/dataset_crops/detected_object_236.jpg,False
data/dataset_crops/detected_object_237.jpg,False
data/dataset_crops/detected_object_238.jpg,False
data/dataset_crops/detected_object_239.jpg,False
data/dataset_crops/detected_object_240.jpg,False
data/dataset_crops/detected_object_241.jpg,False
data/dataset_crops/detected_object_242.jpg,False
data/dataset_crops/detected_object_243.jpg,False
data/dataset_crops/detected_object_244.jpg,False
data/dataset_crops/detected_object_245.jpg,False
data/dataset_crops/detected_object_246.jpg,False
data/dataset_crops/detected_object_247.jpg,False
data/dataset_crops/detected_object_248.jpg,False
data/dataset_crops/detected_object_249.jpg,False
data/dataset_crops/detected_object_250.jpg,False
data/dataset_crops/detected_object_251.jpg,False
data/dataset_crops/detected_object_252.jpg,False
data/dataset_crops/detected_object_253.jpg,False
data/dataset_crops/detected_object_254.jpg,False
data/dataset_crops/detected_object_255.jpg,False
data/dataset_crops/detected_object_256.jpg,False
data/dataset_crops/detected_object_257.jpg,False
data/dataset_crops/detected_object_258.jpg,False
data/dataset_crops/detected_object_259.jpg,False
data/dataset_crops/detected_object_260.jpg,False
data/dataset_crops/detected_object_261.jpg,False
data/dataset_crops/detected_object_262.jpg,False
data/dataset_crops/detected_object_263.jpg,False
data/dataset_crops/detected_object_264.jpg,False
data/dataset_crops/detected_object_265.jpg,False
data/dataset_crops/detected_object_266.jpg,False
data/dataset_crops/detected_object_267.jpg,False
data/dataset_crops/detected_object_268.jpg,False
data/dataset_crops/detected_object_269.jpg,False
data/dataset_crops/detected_object_270.jpg,False
data/dataset_crops/detected_object_271.jpg,False
data/dataset_crops/detected_object_272.jpg,False
data/dataset_crops/detected_object_273.jpg,False
data/dataset_crops/detected_object_274.jpg,False
data/dataset_crops/detected_object_275.jpg,False
data/dataset_crops/detected_object_276.jpg,False
data/dataset_crops/detected_object_277.jpg,False
data/dataset_crops/detected_object_278.jpg,False
data/dataset_crops/detected_object_279.jpg,True
data/dataset_crops/detected_object_280.jpg,False
data/dataset_crops/detected_object_281.jpg,False
data/dataset_crops/detected_object_282.jpg,False
data/dataset_crops/detected_object_283.jpg,False
data/dataset_crops/detected_object_284.jpg,False
data/dataset_crops/detected_object_285.jpg,False
data/dataset_crops/detected_object_286.jpg,False
data/dataset_crops/detected_object_287.jpg,False
data/dataset_crops/detected_object_288.jpg,False
data/dataset_crops/detected_object_289.jpg,False
data/dataset_crops/detected_object_290.jpg,False
data/dataset_crops/detected_object_291.jpg,False
data/dataset_crops/detected_object_292.jpg,False
data/dataset_crops/detected_object_293.jpg,False
data/dataset_crops/detected_object_294.jpg,False
data/dataset_crops/detected_object_295.jpg,False
data/dataset_crops/detected_object_296.jpg,False
data/dataset_crops/detected_object_297.jpg,False
data/dataset_crops/detected_object_298.jpg,False
data/dataset_crops/detected_object_299.jpg,False
data/dataset_crops/detected_object_300.jpg,False
data/dataset_crops/detected_object_301.jpg,False
data/dataset_crops/detected_object_302.jpg,False
data/dataset_crops/detected_object_303.jpg,False
data/dataset_crops/detected_object_304.jpg,False
data/dataset_crops/detected_object_305.jpg,False
data/dataset_crops/detected_object_306.jpg,False
data/dataset_crops/detected_object_307.jpg,False
data/dataset_crops/detected_object_308.jpg,False
data/dataset_crops/detected_object_309.jpg,False
data/dataset_crops/detected_object_310.jpg,False
data/dataset_crops/detected_object_311.jpg,False
data/dataset_crops/detected_object_312.jpg,False
data/dataset_crops/detected_object_313.jpg,False
data/dataset_crops/detected_object_314.jpg,False
data/dataset_crops/detected_object_315.jpg,False
data/dataset_crops/detected_object_316.jpg,False
data/dataset_crops/detected_object_317.jpg,False
data/dataset_crops/detected_object_318.jpg,False
data/dataset_crops/detected_object_319.jpg,False
data/dataset_crops/detected_object_320.jpg,False
data/dataset_crops/detected_object_321.jpg,True
data/dataset_crops/detected_object_322.jpg,False
data/dataset_crops/detected_object_323.jpg,False
data/dataset_crops/detected_object_324.jpg,False
data/dataset_crops/detected_object_325.jpg,False
data/dataset_crops/detected_object_326.jpg,False
data/dataset_crops/detected_object_327.jpg,False
data/dataset_crops/detected_object_328.jpg,False
data/dataset_crops/detected_object_329.jpg,False
data/dataset_crops/detected_object_330.jpg,False
data/dataset_crops/detected_object_331.jpg,False
data/dataset_crops/detected_object_332.jpg,False
data/dataset_crops/detected_object_333.jpg,False
data/dataset_crops/detected_object_334.jpg,False
data/dataset_crops/detected_object_335.jpg,False
data/dataset_crops/detected_object_336.jpg,False
data/dataset_crops/detected_object_337.jpg,False
data/dataset_crops/detected_object_338.jpg,False
data/dataset_crops/detected_object_339.jpg,False
data/dataset_crops/detected_object_340.jpg,False
data/dataset_crops/detected_object_341.jpg,False
data/dataset_crops/detected_object_342.jpg,True
data/dataset_crops/detected_object_343.jpg,False
data/dataset_crops/detected_object_344.jpg,True
data/dataset_crops/detected_object_345.jpg,False
data/dataset_crops/detected_object_346.jpg,False
data/dataset_crops/detected_object_347.jpg,False
data/dataset_crops/detected_object_348.jpg,False
data/dataset_crops/detected_object_349.jpg,True
data/dataset_crops/detected_object_350.jpg,True
data/dataset_crops/detected_object_351.jpg,False
data/dataset_crops/detected_object_352.jpg,False
data/dataset_crops/detected_object_353.jpg,False
data/dataset_crops/detected_object_354.jpg,False
data/dataset_crops/detected_object_355.jpg,False
data/dataset_crops/detected_object_356.jpg,False
data/dataset_crops/detected_object_357.jpg,False
data/dataset_crops/detected_object_358.jpg,False
data/dataset_crops/detected_object_359.jpg,False
data/dataset_crops/detected_object_360.jpg,False
data/dataset_crops/detected_object_361.jpg,False
data/dataset_crops/detected_object_362.jpg,False
data/dataset_crops/detected_object_363.jpg,False
data/dataset_crops/detected_object_364.jpg,False
data/dataset_crops/detected_object_365.jpg,False
data/dataset_crops/detected_object_366.jpg,False
data/dataset_crops/detected_object_367.jpg,False
data/dataset_crops/detected_object_368.jpg,False
data/dataset_crops/detected_object_369.jpg,False
data/dataset_crops/detected_object_370.jpg,False
data/dataset_crops/detected_object_371.jpg,False
data/dataset_crops/detected_object_372.jpg,False
data/dataset_crops/detected_object_373.jpg,False
data/dataset_crops/detected_object_374.jpg,False
data/dataset_crops/detected_object_375.jpg,False
data/dataset_crops/detected_object_376.jpg,False
data/dataset_crops/detected_object_377.jpg,True
data/dataset_crops/detected_object_378.jpg,False
data/dataset_crops/detected_object_379.jpg,False
data/dataset_crops/detected_object_380.jpg,False
data/dataset_crops/detected_object_381.jpg,False
data/dataset_crops/detected_object_382.jpg,False
data/dataset_crops/detected_object_383.jpg,False
data/dataset_crops/detected_object_384.jpg,False
data/dataset_crops/detected_object_385.jpg,False
data/dataset_crops/detected_object_386.jpg,False
data/dataset_crops/detected_object_387.jpg,False
data/dataset_crops/detected_object_388.jpg,False
data/dataset_crops/detected_object_389.jpg,False
data/dataset_crops/detected_object_390.jpg,False
data/dataset_crops/detected_object_391.jpg,False
data/dataset_crops/detected_object_392.jpg,False
data/dataset_crops/detected_object_393.jpg,False
data/dataset_crops/detected_object_394.jpg,False
data/dataset_crops/detected_object_395.jpg,False
data/dataset_crops/detected_object_396.jpg,True
data/dataset_crops/detected_object_397.jpg,False
data/dataset_crops/detected_object_398.jpg,False
data/dataset_crops/detected_object_399.jpg,False
data/dataset_crops/detected_object_400.jpg,False
data/dataset_crops/detected_object_401.jpg,False
data/dataset_crops/detected_object_402.jpg,False
data/dataset_crops/detected_object_403.jpg,False
data/dataset_crops/detected_object_404.jpg,False
data/dataset_crops/detected_object_405.jpg,False
data/dataset_crops/detected_object_406.jpg,False
data/dataset_crops/detected_object_407.jpg,False
data/dataset_crops/detected_object_408.jpg,False
data/dataset_crops/detected_object_409.jpg,False
data/dataset_crops/detected_object_410.jpg,False
data/dataset_crops/detected_object_411.jpg,False
data/dataset_crops/detected_object_412.jpg,False
data/dataset_crops/detected_object_413.jpg,False
data/dataset_crops/detected_object_414.jpg,False
data/dataset_crops/detected_object_415.jpg,False
data/dataset_crops/detected_object_416.jpg,False
data/dataset_crops/detected_object_417.jpg,False
data/dataset_crops/detected_object_418.jpg,False
data/dataset_crops/detected_object_419.jpg,False
data/dataset_crops/detected_object_420.jpg,False
data/dataset_crops/detected_object_421.jpg,False
data/dataset_crops/detected_object_422.jpg,False
data/dataset_crops/detected_object_423.jpg,False
data/dataset_crops/detected_object_424.jpg,False
data/dataset_crops/detected_object_425.jpg,False
data/dataset_crops/detected_object_426.jpg,False
data/dataset_crops/detected_object_427.jpg,False
data/dataset_crops/detected_object_428.jpg,False
data/dataset_crops/detected_object_429.jpg,False
data/dataset_crops/detected_object_430.jpg,False
data/dataset_crops/detected_object_431.jpg,False
data/dataset_crops/detected_object_432.jpg,False
data/dataset_crops/detected_object_433.jpg,False
data/dataset_crops/detected_object_434.jpg,False
data/dataset_crops/detected_object_435.jpg,False
data/dataset_crops/detected_object_436.jpg,False
data/dataset_crops/detected_object_437.jpg,False
data/dataset_crops/detected_object_438.jpg,False
data/dataset_crops/detected_object_439.jpg,False
data/dataset_crops/detected_object_440.jpg,False
data/dataset_crops/detected_object_441.jpg,False
data/dataset_crops/detected_object_442.jpg,False
data/dataset_crops/detected_object_443.jpg,False
data/dataset_crops/detected_object_444.jpg,False
data/dataset_crops/detected_object_445.jpg,True
data/dataset_crops/detected_object_446.jpg,False
data/dataset_crops/detected_object_447.jpg,False
data/dataset_crops/detected_object_448.jpg,False
data/dataset_crops/detected_object_449.jpg,False
data/dataset_crops/detected_object_450.jpg,False
data/dataset_crops/detected_object_451.jpg,False
data/dataset_crops/detected_object_452.jpg,False
data/dataset_crops/detected_object_453.jpg,False
data/dataset_crops/detected_object_454.jpg,False
data/dataset_crops/detected_object_455.jpg,False
data/dataset_crops/detected_object_456.jpg,True
data/dataset_crops/detected_object_457.jpg,False
data/dataset_crops/detected_object_458.jpg,False
data/dataset_crops/detected_object_459.jpg,False
data/dataset_crops/detected_object_460.jpg,False
data/dataset_crops/detected_object_461.jpg,False
data/dataset_crops/detected_object_462.jpg,True
data/dataset_crops/detected_object_463.jpg,False
data/dataset_crops/detected_object_464.jpg,False
data/dataset_crops/detected_object_465.jpg,False
data/dataset_crops/detected_object_466.jpg,False
data/dataset_crops/detected_object_467.jpg,False
data/dataset_crops/detected_object_468.jpg,False
data/dataset_crops/detected_object_469.jpg,False
data/dataset_crops/detected_object_470.jpg,False
data/dataset_crops/detected_object_471.jpg,True
data/dataset_crops/detected_object_472.jpg,False
data/dataset_crops/detected_object_473.jpg,False
data/dataset_crops/detected_object_474.jpg,False
data/dataset_crops/detected_object_475.jpg,False
data/dataset_crops/detected_object_476.jpg,True
data/dataset_crops/detected_object_477.jpg,False
data/dataset_crops/detected_object_478.jpg,False
data/dataset_crops/detected_object_479.jpg,False
data/dataset_crops/detected_object_480.jpg,True
data/dataset_crops/detected_object_481.jpg,False
data/dataset_crops/detected_object_482.jpg,True
data/dataset_crops/detected_object_483.jpg,False
data/dataset_crops/detected_object_484.jpg,False
data/dataset_crops/detected_object_485.jpg,False
data/dataset_crops/detected_object_486.jpg,False
data/dataset_crops/detected_object_487.jpg,False
data/dataset_crops/detected_object_488.jpg,True
data/dataset_crops/detected_object_489.jpg,True
data/dataset_crops/detected_object_490.jpg,False
data/dataset_crops/detected_object_491.jpg,True
data/dataset_crops/detected_object_492.jpg,False
data/dataset_crops/detected_object_493.jpg,False
data/dataset_crops/detected_object_494.jpg,False
data/dataset_crops/detected_object_495.jpg,False
data/dataset_crops/detected_object_496.jpg,False
data/dataset_crops/detected_object_497.jpg,False
data/dataset_crops/detected_object_498.jpg,False
data/dataset_crops/detected_object_499.jpg,False
data/dataset_crops/detected_object_500.jpg,False
data/dataset_crops/detected_object_501.jpg,False
data/dataset_crops/detected_object_502.jpg,False
data/dataset_crops/detected_object_503.jpg,False
data/dataset_crops/detected_object_504.jpg,False
data/dataset_crops/detected_object_505.jpg,False
data/dataset_crops/detected_object_506.jpg,True
data/dataset_crops/detected_object_507.jpg,True
data/dataset_crops/detected_object_508.jpg,False
data/dataset_crops/detected_object_509.jpg,False
data/dataset_crops/detected_object_510.jpg,False
data/dataset_crops/detected_object_511.jpg,False
data/dataset_crops/detected_object_512.jpg,False
data/dataset_crops/detected_object_513.jpg,False
data/dataset_crops/detected_object_514.jpg,False
data/dataset_crops/detected_object_515.jpg,False
data/dataset_crops/detected_object_516.jpg,False
data/dataset_crops/detected_object_517.jpg,False
data/dataset_crops/detected_object_518.jpg,False
data/dataset_crops/detected_object_519.jpg,False
data/dataset_crops/detected_object_520.jpg,False
data/dataset_crops/detected_object_521.jpg,True
data/dataset_crops/detected_object_522.jpg,False
data/dataset_crops/detected_object_523.jpg,False
data/dataset_crops/detected_object_524.jpg,False
data/dataset_crops/detected_object_525.jpg,False
data/dataset_crops/detected_object_526.jpg,True
data/dataset_crops/detected_object_527.jpg,False
data/dataset_crops/detected_object_528.jpg,False
data/dataset_crops/detected_object_529.jpg,False
data/dataset_crops/detected_object_530.jpg,False
data/dataset_crops/detected_object_531.jpg,False
data/dataset_crops/detected_object_532.jpg,False
data/dataset_crops/detected_object_533.jpg,False
data/dataset_crops/detected_object_534.jpg,False
data/dataset_crops/detected_object_535.jpg,False
data/dataset_crops/detected_object_536.jpg,False
data/dataset_crops/detected_object_537.jpg,False
data/dataset_crops/detected_object_538.jpg,False
data/dataset_crops/detected_object_539.jpg,False
data/dataset_crops/detected_object_540.jpg,False
data/dataset_crops/detected_object_541.jpg,False
data/dataset_crops/detected_object_542.jpg,True
data/dataset_crops/detected_object_543.jpg,True
data/dataset_crops/detected_object_544.jpg,False
data/dataset_crops/detected_object_545.jpg,False
data/dataset_crops/detected_object_546.jpg,False
data/dataset_crops/detected_object_547.jpg,False
data/dataset_crops/detected_object_548.jpg,False
data/dataset_crops/detected_object_549.jpg,False
data/dataset_crops/detected_object_550.jpg,False
data/dataset_crops/detected_object_551.jpg,False
data/dataset_crops/detected_object_552.jpg,False
data/dataset_crops/detected_object_553.jpg,False
data/dataset_crops/detected_object_554.jpg,False
data/dataset_crops/detected_object_555.jpg,True
data/dataset_crops/detected_object_556.jpg,False
data/dataset_crops/detected_object_557.jpg,False
data/dataset_crops/detected_object_558.jpg,False
data/dataset_crops/detected_object_559.jpg,False
data/dataset_crops/detected_object_560.jpg,False
data/dataset_crops/detected_object_561.jpg,False
data/dataset_crops/detected_object_562.jpg,False
data/dataset_crops/detected_object_563.jpg,False
data/dataset_crops/detected_object_564.jpg,False
data/dataset_crops/detected_object_565.jpg,False
data/dataset_crops/detected_object_566.jpg,False
data/dataset_crops/detected_object_567.jpg,False
data/dataset_crops/detected_object_568.jpg,False
data/dataset_crops/detected_object_569.jpg,False
data/dataset_crops/detected_object_570.jpg,False
data/dataset_crops/detected_object_571.jpg,False
data/dataset_crops/detected_object_572.jpg,False
data/dataset_crops/detected_object_573.jpg,False
data/dataset_crops/detected_object_574.jpg,False
data/dataset_crops/detected_object_575.jpg,False
data/dataset_crops/detected_object_576.jpg,False
data/dataset_crops/detected_object_577.jpg,False
data/dataset_crops/detected_object_578.jpg,False
data/dataset_crops/detected_object_579.jpg,False
data/dataset_crops/detected_object_580.jpg,False
data/dataset_crops/detected_object_581.jpg,False
data/dataset_crops/detected_object_582.jpg,False
data/dataset_crops/detected_object_583.jpg,False
data/dataset_crops/detected_object_584.jpg,False
data/dataset_crops/detected_object_585.jpg,False
data/dataset_crops/detected_object_586.jpg,True
data/dataset_crops/detected_object_587.jpg,False
data/dataset_crops/detected_object_588.jpg,False
data/dataset_crops/detected_object_589.jpg,False
data/dataset_crops/detected_object_590.jpg,False
data/dataset_crops/detected_object_591.jpg,False
data/dataset_crops/detected_object_592.jpg,False
data/dataset_crops/detected_object_593.jpg,False
data/dataset_crops/detected_object_594.jpg,False
data/dataset_crops/detected_object_595.jpg,False
data/dataset_crops/detected_object_596.jpg,False
data/dataset_crops/detected_object_597.jpg,False
data/dataset_crops/detected_object_598.jpg,False
data/dataset_crops/detected_object_599.jpg,False
data/dataset_crops/detected_object_600.jpg,False
data/dataset_crops/detected_object_601.jpg,True
data/dataset_crops/detected_object_602.jpg,False
data/dataset_crops/detected_object_603.jpg,False
data/dataset_crops/detected_object_604.jpg,False
data/dataset_crops/detected_object_605.jpg,False
data/dataset_crops/detected_object_606.jpg,False
data/dataset_crops/detected_object_607.jpg,False
data/dataset_crops/detected_object_608.jpg,False
data/dataset_crops/detected_object_609.jpg,False
data/dataset_crops/detected_object_610.jpg,False
data/dataset_crops/detected_object_611.jpg,False
data/dataset_crops/detected_object_612.jpg,False
data/dataset_crops/detected_object_613.jpg,False
data/dataset_crops/detected_object_614.jpg,False
data/dataset_crops/detected_object_615.jpg,False
data/dataset_crops/detected_object_616.jpg,False
data/dataset_crops/detected_object_617.jpg,False
data/dataset_crops/detected_object_618.jpg,True
data/dataset_crops/detected_object_619.jpg,False
data/dataset_crops/detected_object_620.jpg,False
data/dataset_crops/detected_object_621.jpg,False
data/dataset_crops/detected_object_622.jpg,False
data/dataset_crops/detected_object_623.jpg,False
data/dataset_crops/detected_object_624.jpg,False
data/dataset_crops/detected_object_625.jpg,False
data/dataset_crops/detected_object_626.jpg,False
data/dataset_crops/detected_object_627.jpg,False
data/dataset_crops/detected_object_628.jpg,False
data/dataset_crops/detected_object_629.jpg,True
data/dataset_crops/detected_object_630.jpg,False
data/dataset_crops/detected_object_631.jpg,False
data/dataset_crops/detected_object_632.jpg,False
data/dataset_crops/detected_object_633.jpg,False
data/dataset_crops/detected_object_634.jpg,False
