plate_name,organism_id,bbox_x,bbox_y,bbox_w,bbox_h,area_px,major_axis_px,minor_axis_px,p_collembola,perimeter_px,length_um,width_um,volume_um3,eccentricity,solidity
C1_1_Fe2O3002 (1).jpg,127,4690,2175,423,128,4928,425.93216793160155,24.2313798198313,0.9530675411224365,805.7544007200504,425.93216793160155,24.2313798198313,130946.93973287624,0.9983804392670242,0.4464172479391249
C1_1_Fe2O3002 (1).jpg,130,5684,298,70,24,878,75.57813646884904,16.87892674212976,0.9999933242797852,168.08326112068522,75.57813646884904,16.87892674212976,11274.166859021538,0.9747427083568363,0.8144712430426716
C1_1_Fe2O3002 (1).jpg,132,4773,1041,189,137,15893,210.56321080310357,100.58916943437943,0.9924315214157104,553.8305191657993,210.56321080310357,100.58916943437943,1115535.9252627124,0.8785149610253276,0.9457304373698304
C1_1_Fe2O3002 (1).jpg,133,4500,1901,180,169,5590,263.13517858812236,85.96930987632496,0.9999946355819702,591.4112549695428,263.13517858812236,85.96930987632496,1018273.4399666335,0.9451240890365256,0.3941616133126498
C1_1_Fe2O3002 (1).jpg,139,6278,2037,249,119,2201,202.3312005844608,17.398539416024153,0.9634779095649719,396.04877323527904,202.3312005844608,17.398539416024153,32069.121540329674,0.9962959662391199,0.4538144329896907
C1_1_Fe2O3002 (1).jpg,160,6795,2222,203,69,9263,212.09813836477372,57.465006658504,0.9998220801353455,517.2619766708755,212.09813836477372,57.465006658504,366726.5912313172,0.9625973826557676,0.8791761579347
C1_1_Fe2O3002 (1).jpg,162,6621,2175,80,154,5541,176.44976239379358,40.59744835728006,0.9977788329124451,389.50461735799473,176.44976239379358,40.59744835728006,152270.99172163694,0.9731718698272622,0.9476654694715239
C1_1_Fe2O3002 (1).jpg,164,7656,2103,114,149,6674,186.09063968105826,46.61065444884364,0.9982635378837585,427.4873734152917,186.09063968105826,46.61065444884364,211686.69022696585,0.9681236218518714,0.9114995902758809
C1_1_Fe2O3002 (1).jpg,165,6939,2175,204,62,9687,215.0506021280478,58.684503886705556,0.9993746876716614,494.048773235279,215.0506021280478,58.684503886705556,387780.67305859184,0.9620461059855245,0.9255685075482515
C1_1_Fe2O3002 (1).jpg,166,6795,975,81,92,3068,115.95023307650287,34.290490918524846,0.9999589920043945,268.6761902332485,115.95023307650287,34.290490918524846,71386.75711511947,0.9552701561638725,0.9425499231950845
C1_1_Fe2O3002 (1).jpg,170,6836,1389,237,95,10193,237.19833113787695,62.09233722988984,0.9999510049819946,656.1919548795365,237.19833113787695,62.09233722988984,478835.4181188193,0.9651292215091452,0.7520844093558622
C1_1_Fe2O3002 (1).jpg,173,8213,2092,47,46,1271,60.45486655875964,29.275466461322626,0.9996962547302246,155.53910524340097,60.45486655875964,29.275466461322626,27129.234309360145,0.874927869150533,0.933186490455213
C1_1_Fe2O3002 (1).jpg,175,8427,1657,101,94,3543,139.5074697838626,33.51028966840193,0.9999711513519287,305.0609665440988,139.5074697838626,33.51028966840193,82026.17274905213,0.970722364842559,0.9049808429118774
C1_1_Fe2O3002 (1).jpg,177,8452,1702,71,258,14156,269.28478297059235,69.13281559117918,0.9998656511306763,603.1787155501902,269.28478297059235,69.13281559117918,673874.3479226637,0.9664838221124431,0.9686601888599973
C1_1_Fe2O3002 (1).jpg,179,7134,2112,74,161,8701,170.76167226585636,71.04054346442446,0.9976019263267517,481.3624817342638,170.76167226585636,71.04054346442446,451233.7464742026,0.909354733589713,0.8890364769592316
C1_1_Fe2O3002 (1).jpg,181,6558,2175,144,155,8574,185.15318207341684,72.68518362138163,0.996012806892395,512.1736649163068,185.15318207341684,72.68518362138163,512178.78604884347,0.9197230538633471,0.7492135616917162
C1_1_Fe2O3002 (1).jpg,182,6836,332,62,77,2278,89.2220152700463,36.930910101314076,0.9987945556640625,232.1370849898476,89.2220152700463,36.930910101314076,63716.318028727925,0.910312580682986,0.8688024408848207
C1_1_Fe2O3002 (1).jpg,183,6364,2090,209,83,2474,251.16848131447543,14.143457929224686,0.9968419075012207,490.85995641732205,251.16848131447543,14.143457929224686,26307.22067624219,0.9984132970986653,0.79524268723883
C1_1_Fe2O3002 (1).jpg,185,7617,1024,101,55,1357,124.66602154745964,15.834761411802825,0.9999954700469971,252.8355697996826,124.66602154745964,15.834761411802825,16367.02593459961,0.9919004813194836,0.7741015402167712
C1_1_Fe2O3002 (1).jpg,186,8249,2167,73,78,4394,79.13066549603003,72.30404041212354,0.9999022483825684,257.48023074035524,79.13066549603003,72.30404041212354,216605.0481374914,0.40632254228912573,0.9657142857142857
C1_1_Fe2O3002 (1).jpg,189,7005,1924,79,79,1531,87.54022878716479,64.14512954971742,0.9922183752059937,306.0660171779822,87.54022878716479,64.14512954971742,188596.51911558988,0.6804976025462763,0.41569372793918
C1_1_Fe2O3002 (1).jpg,194,8088,1974,51,49,454,71.25990106506984,37.69394259046682,0.9932524561882019,130.9411254969543,71.25990106506984,37.69394259046682,53013.55971736454,0.8486440865134973,0.2835727670206121
C1_1_Fe2O3002 (1).jpg,202,8048,1663,102,155,5986,185.2425986989563,41.75358225290889,0.9997765421867371,417.93102422918764,185.2425986989563,41.75358225290889,169093.5222805915,0.9742664328223976,0.9375097885669538
C1_1_Fe2O3002 (1).jpg,203,7462,1963,117,94,3905,133.59336262297228,44.05852448783686,0.9999880790710449,387.77669529663683,133.59336262297228,44.05852448783686,135782.3750700505,0.9440523062990118,0.6674072808066998
C1_1_Fe2O3002 (1).jpg,205,7614,2112,157,230,14054,252.4970244243546,87.82956669019067,0.9998762607574463,711.7544007200504,252.4970244243546,87.82956669019067,1019850.1570659211,0.9375524382454006,0.7326660410801793
C1_1_Fe2O3002 (1).jpg,208,6767,967,115,101,6279,138.37417661765846,59.35826657504865,0.9998944997787476,373.445742854949,138.37417661765846,59.35826657504865,255279.5888389437,0.9033190929677269,0.9044943820224719
C1_1_Fe2O3002 (1).jpg,212,8648,1620,85,361,14807,308.07795321447503,64.15604867622152,0.9788711071014404,718.7178207935912,308.07795321447503,64.15604867622152,663948.599324859,0.9780764487666639,0.831573626867348
C1_1_Fe2O3002 (1).jpg,213,9055,2056,97,240,9412,249.09156365819734,50.32540906453158,0.9395958185195923,575.7300141024109,249.09156365819734,50.32540906453158,330318.02150920447,0.9793781406836539,0.9113973080275007
C1_1_Fe2O3002 (1).jpg,217,8646,398,43,24,835,44.402280208207614,24.04491525791412,0.9984138011932373,114.08326112068524,44.402280208207614,24.04491525791412,13441.582351103265,0.8406850746314936,0.9597701149425287
C1_1_Fe2O3002 (1).jpg,218,8354,467,12,48,467,53.922227569029644,11.887201186550499,0.965893030166626,111.45584412271572,53.922227569029644,11.887201186550499,3989.5661770212396,0.9753980830427199,0.8778195488721805
C1_1_Fe2O3002 (1).jpg,221,9937,1747,44,18,586,46.57948937055835,16.11496888891887,0.9914652705192566,107.59797974644665,46.57948937055835,16.11496888891887,6333.624157282014,0.9382466599745779,0.9451612903225807
C1_1_Fe2O3002 (1).jpg,222,8770,796,64,63,1251,85.82708837767326,37.29032123609064,0.974706768989563,226.78174593052023,85.82708837767326,37.29032123609064,62490.680088844165,0.9006805370999611,0.562247191011236
C1_1_Fe2O3002 (1).jpg,224,8839,1841,221,120,3760,292.8736430229855,35.55161060621058,0.9986855387687683,565.0853531617383,292.8736430229855,35.55161060621058,193819.5017002278,0.9926050241301149,0.45482037014636506
C1_1_Fe2O3002 (1).jpg,225,8734,1678,102,322,14996,347.4082236337877,59.63663953855027,0.9904513359069824,756.399061660723,347.4082236337877,59.63663953855027,646941.5485828712,0.9851559810142313,0.8703929421324511
C1_1_Fe2O3002 (1).jpg,233,1873,4253,104,121,8686,123.99127793713683,90.48180557481457,0.984210729598999,366.23253941935263,123.99127793713683,90.48180557481457,531511.0223693488,0.6837212162048247,0.97333034513671
C1_1_Fe2O3002 (1).jpg,235,391,4363,79,52,3040,81.14281295220107,51.49716849085297,0.9871507883071899,228.02438661763952,81.14281295220107,51.49716849085297,112671.83893833194,0.7728008924845312,0.9806451612903225
C1_1_Fe2O3002 (1).jpg,240,451,3837,57,64,2892,66.20646110511731,56.44414054103405,0.973469078540802,203.92388155425118,66.20646110511731,56.44414054103405,110442.62637806626,0.5226500535862715,0.9800067773636055
C1_1_Fe2O3002 (1).jpg,241,1021,2771,58,54,1920,69.17679377211509,38.98285387344792,0.988480806350708,187.6812408671319,69.17679377211509,38.98285387344792,55043.53426796184,0.8260989985629846,0.8942710759198882
C1_1_Fe2O3002 (1).jpg,242,808,2720,39,68,1706,69.07464235909984,33.92227765295873,0.9984570741653442,179.92388155425118,69.07464235909984,33.92227765295873,41618.58173153097,0.8711054816591973,0.8927263212977499
C1_1_Fe2O3002 (1).jpg,245,460,3716,91,83,4638,111.97419751069832,54.06479353850182,0.9985931515693665,288.8355697996826,111.97419751069832,54.06479353850182,171374.29400384577,0.8757126669275969,0.9506046320967412
C1_1_Fe2O3002 (1).jpg,252,1180,2775,26,49,814,45.363631180999505,26.345569360360603,0.9943441152572632,126.56854249492379,45.363631180999505,26.345569360360603,16486.239720047335,0.8140718865505402,0.907469342251951
C1_1_Fe2O3002 (1).jpg,253,1306,3299,437,181,8821,520.6572514102668,200.8910946019612,0.9545860290527344,1584.4865068635145,520.6572514102668,200.8910946019612,11002006.923967881,0.9225651499192952,0.17035534955581305
C1_1_Fe2O3002 (1).jpg,257,1794,3966,96,119,7040,120.38996906724523,83.86293867489486,0.9694778919219971,397.4041122946064,120.38996906724523,83.86293867489486,443331.99828862754,0.7174654696057691,0.8299929261966518
C1_1_Fe2O3002 (1).jpg,259,372,3322,62,48,778,75.30985903308218,29.78369775268103,0.9941114783287048,192.651803615609,75.30985903308218,29.78369775268103,34979.02412142265,0.9184737039228238,0.5271002710027101
C1_1_Fe2O3002 (1).jpg,267,809,2538,24,61,717,67.80381720978278,18.646110315943186,0.998772919178009,152.12489168102786,67.80381720978278,18.646110315943186,12343.242612047125,0.9614439705826873,0.7227822580645161
C1_1_Fe2O3002 (1).jpg,272,3075,4355,75,60,3175,74.89629402983718,58.65345380638025,0.9995276927947998,233.095454429505,74.89629402983718,58.65345380638025,134910.61818198088,0.6218593857848422,0.945784927018171
C1_1_Fe2O3002 (1).jpg,273,3512,3615,72,99,4844,97.61948609593094,66.79777900486108,0.971351146697998,284.5929291125633,97.61948609593094,66.79777900486108,228065.28527023873,0.7292316966515945,0.9597780859916782
C1_1_Fe2O3002 (1).jpg,274,4256,4260,73,79,4591,91.01710586283662,65.31454473227346,0.996938943862915,264.99494936611666,91.01710586283662,65.31454473227346,203301.90686545573,0.696447903243568,0.9768085106382979
C1_1_Fe2O3002 (1).jpg,275,3585,2558,147,162,6391,216.2473770243485,38.583887084102926,0.9997128844261169,484.4406922210657,216.2473770243485,38.583887084102926,168562.6796278075,0.9839535577461264,0.9009021708486045
C1_1_Fe2O3002 (1).jpg,276,3341,2112,92,80,3383,117.82061943571937,38.78708082988874,0.9993402361869812,279.56349186104046,117.82061943571937,38.78708082988874,92809.85933254,0.9442586414675347,0.8791580041580042
C1_1_Fe2O3002 (1).jpg,277,3163,2990,91,165,11171,164.43935323645547,88.85080818174791,0.9994100332260132,453.06096654409873,164.43935323645547,88.85080818174791,679715.4588291801,0.841455964958422,0.9423823182048253
C1_1_Fe2O3002 (1).jpg,280,3649,3965,35,58,1619,64.61059071288484,34.026882955193024,0.943889856338501,168.3259018078045,64.61059071288484,34.026882955193024,39169.37739531889,0.8500849474158031,0.9214570290267502
C1_1_Fe2O3002 (1).jpg,281,3365,2212,66,166,5775,183.73738143021683,42.81767290438883,0.99843829870224,403.3208511739212,183.73738143021683,42.81767290438883,176377.1274634358,0.9724677847563795,0.8986928104575164
C1_1_Fe2O3002 (1).jpg,282,4339,3349,76,106,3462,125.66360189414017,39.32446390768498,0.9998056292533875,312.5340546095176,125.66360189414017,39.32446390768498,101749.84296770458,0.9497747422742095,0.8143966125617502
C1_1_Fe2O3002 (1).jpg,284,2588,2555,90,166,10674,165.50138377342407,86.8044901692756,0.9992029070854187,531.0843071412119,165.50138377342407,86.8044901692756,652957.0765158283,0.8514141161235307,0.8563863928112966
C1_1_Fe2O3002 (1).jpg,285,3220,3611,148,59,5259,162.23670483953663,41.97168439756899,0.9986634254455566,361.86500705120545,162.23670483953663,41.97168439756899,149644.42309013294,0.965955985012901,0.9518552036199095
C1_1_Fe2O3002 (1).jpg,288,2635,2574,45,145,5662,160.9522353689362,46.13539283211966,0.9998217225074768,358.71067811865476,160.9522353689362,46.13539283211966,179375.8949101228,0.9580382838772337,0.9575511584644004
C1_1_Fe2O3002 (1).jpg,289,4053,4352,87,63,3677,90.59958575133618,52.71546784346217,0.999239444732666,252.5512985522207,90.59958575133618,52.71546784346217,131825.96666006814,0.8132953384337521,0.964332546551272
C1_1_Fe2O3002 (1).jpg,290,3388,3921,66,43,1703,70.67588508403327,36.46687982912731,0.9999003410339355,197.6812408671319,70.67588508403327,36.46687982912731,49211.555207050704,0.8566045792348163,0.8579345088161209
C1_1_Fe2O3002 (1).jpg,291,2809,3339,164,87,6745,166.55458536934958,62.186222658155266,0.9999464750289917,518.6883835420683,166.55458536934958,62.186222658155266,337243.48688016884,0.9276831472617965,0.7148913619501854
C1_1_Fe2O3002 (1).jpg,293,3131,3544,153,64,4821,154.62358911050242,42.30222551691155,0.999431312084198,362.11374439273465,154.62358911050242,42.30222551691155,144877.45373738505,0.9618486927867506,0.8563055062166963
C1_1_Fe2O3002 (1).jpg,294,3043,3344,178,115,8014,193.59969442166917,62.462169906048786,0.9998835325241089,507.77164466275354,193.59969442166917,62.462169906048786,395491.7463321307,0.9465232248406799,0.7597648843382632
C1_1_Fe2O3002 (1).jpg,296,3285,3828,32,109,2537,117.60589360177303,28.11491939294284,0.9999895095825195,253.88225099390854,117.60589360177303,28.11491939294284,48674.488215973244,0.9710046832849045,0.9403261675315048
C1_1_Fe2O3002 (1).jpg,297,3746,4358,84,57,3707,83.84714748758759,58.94202773135324,0.9999523162841797,245.68124086713186,83.84714748758759,58.94202773135324,152523.60426941153,0.7112195194797142,0.975013150973172
C1_1_Fe2O3002 (1).jpg,298,2599,3405,84,74,4259,91.44469798904721,65.01768726542501,0.999880313873291,304.73506473629425,91.44469798904721,65.01768726542501,202404.510642961,0.7031864020300418,0.884527518172378
C1_1_Fe2O3002 (1).jpg,299,3129,3543,259,128,14787,250.27476118984865,83.56466271394096,0.9999305009841919,665.4579361637689,250.27476118984865,83.56466271394096,915084.0954013243,0.9426114470202307,0.8223223223223223
C1_1_Fe2O3002 (1).jpg,300,3922,4125,91,166,7326,166.7998690492563,69.72745570467558,0.9998852014541626,460.1736649163069,166.7998690492563,69.72745570467558,424621.4847612812,0.9084329284842542,0.760905691732447
C1_1_Fe2O3002 (1).jpg,301,3734,4087,86,74,3380,105.93850895230428,41.34113556530814,0.999911904335022,256.73506473629425,105.93850895230428,41.34113556530814,94801.9524774337,0.920714403470015,0.9735023041474654
C1_1_Fe2O3002 (1).jpg,302,3317,3793,70,126,4215,143.3226560352609,45.25833631761172,0.9999730587005615,328.8772003600252,143.3226560352609,45.25833631761172,153713.01493639732,0.9488326496417111,0.7982954545454546
C1_1_Fe2O3002 (1).jpg,303,2637,3409,47,71,1989,81.49570482191648,31.39494935884917,0.9964231848716736,194.99494936611669,81.49570482191648,31.39494935884917,42058.416374746535,0.9228187542459304,0.9571703561116458
C1_1_Fe2O3002 (1).jpg,304,2788,3357,196,70,7005,190.69331043747118,57.13931914437446,0.9999252557754517,515.8599564173221,190.69331043747118,57.13931914437446,325989.94357767305,0.9540523817196706,0.7848739495798319
C1_1_Fe2O3002 (1).jpg,305,4354,4362,44,37,1366,45.989426700735706,38.30922275174559,0.9999481439590454,138.56854249492383,45.989426700735706,38.30922275174559,35339.73589513405,0.5532719963967709,0.9757142857142858
C1_1_Fe2O3002 (1).jpg,308,3338,2112,115,267,13893,299.15194955066545,72.19902146599235,0.9997251629829407,848.4823227814084,299.15194955066545,72.19902146599235,816494.1599386022,0.9704392189234468,0.6934710991314765
C1_1_Fe2O3002 (1).jpg,310,3299,2922,67,65,3644,71.07248650849914,65.98028924455545,0.9988535642623901,227.92388155425115,71.07248650849914,65.98028924455545,162005.05360582602,0.3717021026088495,0.9725113424072591
C1_1_Fe2O3002 (1).jpg,313,4076,3144,111,58,4942,118.05246385827418,56.31407891881255,0.9985498785972595,307.3208511739212,118.05246385827418,56.31407891881255,196023.2783446357,0.8788892548271449,0.907621671258035
C1_1_Fe2O3002 (1).jpg,314,2415,4092,64,47,1916,68.41846898878372,36.78777639584258,0.9091225266456604,183.33809511662426,68.41846898878372,36.78777639584258,48481.8351091584,0.8431440117849749,0.9443075406604239
C1_1_Fe2O3002 (1).jpg,316,4034,4338,219,77,9039,183.70360289211982,78.45477382550182,0.9999699592590332,535.906637611548,183.70360289211982,78.45477382550182,592045.447215153,0.9042173418276073,0.8714809101426919
C1_1_Fe2O3002 (1).jpg,323,4354,4321,61,78,2617,92.62908419296042,47.94370101704099,0.9927074313163757,286.40916292848976,92.62908419296042,47.94370101704099,111483.11765084942,0.8556299889778965,0.7036837859639689
C1_1_Fe2O3002 (1).jpg,326,3625,3305,84,22,1240,90.18637869628145,18.26024638856773,0.9987898468971252,189.74011537017762,90.18637869628145,18.26024638856773,15745.368805219698,0.9792879836225105,0.9110947832476121
C1_1_Fe2O3002 (1).jpg,328,2309,3933,90,38,2277,92.93306423067233,34.90180808274131,0.9984448552131653,237.27922061357856,92.93306423067233,34.90180808274131,59274.067673152,0.9267986650587294,0.8448979591836735
C1_1_Fe2O3002 (1).jpg,330,3121,3340,131,121,4607,194.2294373563665,44.29744396023877,0.9972139000892639,454.2741699796952,194.2294373563665,44.29744396023877,199558.8576499156,0.9736452969902796,0.6123886747308255
C1_1_Fe2O3002 (1).jpg,332,3627,3293,87,33,2230,93.04986079359685,31.20028283666993,0.9989280104637146,214.8111831820431,93.04986079359685,31.20028283666993,47427.62879180497,0.9421088689109919,0.9501491265445249
C1_1_Fe2O3002 (1).jpg,342,3906,4122,125,184,9238,189.95944031418307,82.07041384612732,0.9999574422836304,575.842712474619,189.95944031418307,82.07041384612732,669935.1277457473,0.9018535936141113,0.6597628910155692
